"Address","RoutingKey","Date","Price","FullMarketPrice","VATExclusive","DescriptionofProperty","PropertySizeDesc","OtherPropertiesInThisSale"
"15 VALLEY VIEW, GRANGE MANOR, OVENS, CORK","P31","08/09/2011","320000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"16 GREEN LAWN, KINSALE ROAD, TURNERS CROSS, CORK","NA","08/09/2011","191000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"20/21, 98TH STREET, CORK CITY, CORK","NA","08/09/2011","122000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"3 ASHBROOK, MALLOW, COUNTY CORK, CORK","P51","08/09/2011","265000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"6 ASHGROVE, BALLYVOLANE, CORK, CORK","T23","08/09/2011","180000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"7 BEECHMOUNT, CLONAKILTY, CORK","P85","08/09/2011","260000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"8 MEADOWVALE AVE, SMITHS ROAD, CHARLEVILLE, CORK","NA","08/09/2011","100000.00","FALSE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"GLENBROOK, POULAVONE, BALLINCOLLIG, CORK","P31","08/09/2011","60000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"NEWCESTOWN CROSS, NEWCENSTOWN, CO. CORK, CORK","NA","08/09/2011","60000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"30 ROSEBAY DRIVE, FORREST HILL, CARRIGALINE, CORK","P43","07/09/2011","155700.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN OR EQUAL TO 38 SQ METRES AND LESS THAN 125 SQ METRES","NO OTHER PROPERTIES"
"45 ARDFALLEN TERRACE, FRIARS STREET, CORK, CORK","NA","07/09/2011","128000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"49 NEW CORK ROAD, MIDLETON, CORK","P25","07/09/2011","100000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"54 CLARKES WOOD, MOUNT OVAL VILLAGE, ROCHESTOWN, CORK","T12","07/09/2011","285000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"91 ASHMOUNT, SILVERSPRINGS, TIVOLI, CORK","T23","07/09/2011","201800.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"KILCROHANE, BANTRY, CORK","P75","07/09/2011","204097.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN OR EQUAL TO 38 SQ METRES AND LESS THAN 125 SQ METRES","NO OTHER PROPERTIES"
"LACKAVANE, KEALKIL, BANTRY, CORK","NA","07/09/2011","180000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"MARSALA, 41 DUNDANION ROAD, BEAUMONT, CORK","T12","07/09/2011","360000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"1 CLERMONT TERRACE, SOUTH DOUGLAS ROAD, CORK, CORK","T12","06/09/2011","67000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"5 CROAGHTA PARK, GLASHEEN ROAD, CORK, CORK","T12","06/09/2011","180000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"9 GLEANN CIAN, ARD NA NGLEANN, LYRE  BANTEER, CORK","NA","06/09/2011","215859.03","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN OR EQUAL TO 38 SQ METRES AND LESS THAN 125 SQ METRES","NO OTHER PROPERTIES"
"NO.38 HARBOUR COURT, COURTMACSHERRY, CORK","P72","06/09/2011","155000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"TOOREEN MORE, CASTLETOWNBERE, CORK","P75","06/09/2011","180000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"10 MALLOW ROAD, DONERAILE, CORK","P51","05/09/2011","38000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"2 LISTARKIN, UNION HALL, CORK","P81","05/09/2011","105000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"21 THE HEATHERS, CLASSES LAKE, OVENS, CORK","P31","05/09/2011","165000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"22 MEADOWBROOK, HERONS WOOD, CARRIGALINE, CORK","P43","05/09/2011","255000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"39 SUNCOURT, MIDLETON, CORK","P25","05/09/2011","200000.00","FALSE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"80 CARDINAL COURT, WILTON, CORK","T12","05/09/2011","222000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"ARDNACRUSHY, CLONDROHID, MACROOM, CORK","NA","05/09/2011","295000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"13 ARDMANNING AVENUE, THE LOUGH, TOGHER, CORK","NA","02/09/2011","185000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"18 THE ABBEY, CLASSES LAKE, OVENS, CORK","P31","02/09/2011","135682.81","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN OR EQUAL TO 38 SQ METRES AND LESS THAN 125 SQ METRES","NO OTHER PROPERTIES"
"19 ST GERARDS PLACE, ROCHESTOWN ROAD, CORK, CORK","NA","02/09/2011","150000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"62 BROOKVILLE ESTATE, GLANMIRE, CORK","T45","02/09/2011","190000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"7 CLIFDEN, IRONMINES, MALLOW, CORK","NA","02/09/2011","192500.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"APT 3 FIRGROVE APARTMENTS, HARRISONS PLACE, CHARLEVILLE, CORK","NA","02/09/2011","120000.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN OR EQUAL TO 38 SQ METRES AND LESS THAN 125 SQ METRES","NO OTHER PROPERTIES"
"CURRAGHORM, MITCHELSTOWN, CORK","NA","02/09/2011","90000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"CURRAGH, KANTURK, CORK","P51","02/09/2011","110000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"RATHNEE, BALLYCLOUGH, MALLOW, CORK","P51","02/09/2011","242000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"1 SION VILLAS, SHEARES ST, CORK","T12","01/09/2011","155000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"1 THE CRESCENT, OWENABUE HEIGHTS, BALLEA ROAD CARRIGALINE, CORK","NA","01/09/2011","170000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"104 WELWYN ROAD, MARYBOROUGH WOODS, DOUGLAS, CORK","T12","01/09/2011","127000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"13  GLEANN DARA GREEN, GRENAGH, CORK","NA","01/09/2011","149778.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN OR EQUAL TO 38 SQ METRES AND LESS THAN 125 SQ METRES","NO OTHER PROPERTIES"
"2 ALLEVARD, BLACKROCK ROAD, CORK","T12","01/09/2011","300000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"3 RIDGEWOOD, HERON'S WOOD, CARRIGALINE, CORK","P43","01/09/2011","168500.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"3 THE CRESCENT, COMPASS QUAY, CORK","P17","01/09/2011","250000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"92 WEST AVENUE, PARKGATE, FRANKFIELD, CORK","NA","01/09/2011","202850.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"CASTLACK, BANDON, CORK","NA","01/09/2011","55000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"KILBARRY ROAD, DUNMANWAY, CORK","P47","01/09/2011","136000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"18 AISLING CLOSE, BALLINCOLLIG, CORK","P31","31/08/2011","202000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"2 LOWER AGHADA, WHITEGATE, CO CORK, CORK","NA","31/08/2011","110000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"25 CASTLEPARK DRIVE, CASTLEPARK, ST. JOSEPHS ROAD  MALLOW, CORK","NA","31/08/2011","172000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"83 BELGARD DOWNS, ROCHESTOWN ROAD, CORK","T12","31/08/2011","48250.00","FALSE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"9 CROAGHTAMORE SQUARE, GLASHEEN ROAD, CORK CITY, CORK","T12","31/08/2011","228000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"COOLBANE, LISCARROLL, MALLOW, CORK","P51","31/08/2011","180000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"LADYSBRIDGE, COUNTY CORK, CORK","P25","31/08/2011","60000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"24  RIVERSIDE AVENUE, RUSHBROOKE LINKS, COBH, CORK","P24","30/08/2011","145000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"9 THE AVENUE, PRIORY COURT, WATERGRASSHILL, CORK","T56","30/08/2011","220000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"MAGLIN, BALLINCOLLIG, CORK","P31","30/08/2011","166000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"NO 17, PATRICK O'DONOGHUE ROAD, TOGHER, CORK","NA","30/08/2011","140000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"STATION ROAD, CROOKSTOWN, CORK","NA","30/08/2011","100000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"SUGMORE, GARRAHA, KINSALE, CORK","NA","30/08/2011","130000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"'OUVANE', LOWER FRIAR'S WALK, CORK, CORK","T12","29/08/2011","200000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"6 THE RISE, BISHOPSTOWN, CORK, CORK","T12","29/08/2011","299000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"8 CEDAR GROVE, BALLYDAHEEN, MALLOW, CORK","NA","29/08/2011","62000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"8 ST GERARDS PLACE, ROCHESTOWN, CO.CORK, CORK","NA","29/08/2011","126350.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"KEALTIES, DURRUS, BANTRY, CORK","P75","29/08/2011","480000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"NEW STREET, MACROOM, CORK","P12","29/08/2011","132158.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN OR EQUAL TO 38 SQ METRES AND LESS THAN 125 SQ METRES","NO OTHER PROPERTIES"
"'THE ANGELUS', 15 ASSUMPTION ROAD, BLACKPOOL, CORK","T23","26/08/2011","73000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"16 REENMEEN WOODS, GLENGARRIFFE, CORK","NA","26/08/2011","149000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"2 NA FUINSEOGA, SPRING LANE, BALLYVOLANE RD., CORK","NA","26/08/2011","220219.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","LESS THAN 38 SQ METRES","NO OTHER PROPERTIES"
"20 MCSWEENEYS VILLAS, OFF BLARNEY STREET, CORK CITY, CORK","NA","26/08/2011","117500.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"22 OAKMOUNT, TOWER, BLARNEY, CORK","T23","26/08/2011","192000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"36 ST. FINBARR'S PARK, GLASHEEN ROAD, CORK","T12","26/08/2011","235000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"37 HILLCOURT, DONNYBROOK, DOUGLAS, CORK","T12","26/08/2011","160000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"8 BROMLEY COURT, MIDLETON, CORK","P25","26/08/2011","267000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"8 SRUTH MHUILLEAN, DURRUS, BANTRY, CORK","P75","26/08/2011","136000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"9 AILSBURY COURT, MITCHELSTOWN, CORK","P67","26/08/2011","245000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"APASRTMENT 5C  HELVIC, HARVEY'S DOCK  WATERSIDE, YOUGHAL, CORK","NA","26/08/2011","80000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"DROM CAOIN, CURRAHALY, FARRAN, CORK","NA","26/08/2011","258500.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"IDAVILLE, OLD BLACKROCK ROAD, CORK, CORK","T12","26/08/2011","356000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"KNOCKNACURRA, BLACKROCK ROAD/CRAB LANE, CORK CITY, CORK","NA","26/08/2011","500000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"PIKESLAND, BARRELLS CROSS, KINSALE, CORK","NA","26/08/2011","410000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"PREMISES AT GATE LODGE, BLACKROCK, CORK, CORK","NA","26/08/2011","1295190.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN 125 SQ METRES","NO OTHER PROPERTIES"
"SITE AT GATE LODGE, BLACKROCK, CORK, CORK","NA","26/08/2011","1095295.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN 125 SQ METRES","NO OTHER PROPERTIES"
"15  REDBARN, YOUGHAL, CO. CORK, CORK","P36","25/08/2011","60000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"28 WEST LAWN, WILTON, CORK, CORK","NA","25/08/2011","125000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"4 MAIN STREET, TIMOLEAGUE, CORK","P72","25/08/2011","100000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"73 BRIGHTWATER, CROSSHAVEN, CORK","P43","25/08/2011","155000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"89 BAKERS ROAD, GURRANABRAHER, CORK","T23","25/08/2011","66000.00","FALSE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"13 ORCHID GROVE, ABBEYFORT, KINSALE, CORK","NA","24/08/2011","265000.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN OR EQUAL TO 38 SQ METRES AND LESS THAN 125 SQ METRES","NO OTHER PROPERTIES"
"14 VICTORIA TERRACE, GLENBROOK, CORK","T12","24/08/2011","170000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"23 ROCKBORO HEIGHTS, WATERPARK, CARRIGALINE, CORK","P43","24/08/2011","122500.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"28 ST.FANAHAN'S PLACE, MITCHELSTOWN, CORK","NA","24/08/2011","70000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"34 WOODBROOK, GLANMIRE COURT  CASTLEJANE, GLANMIRE, CORK","NA","24/08/2011","175000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"5 HEATHERFIELD, WATERFALL, CORK","T12","24/08/2011","495000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"CARRIGROHANE HOUSE, CARRIGROHANE, CORK, CORK","T23","24/08/2011","1726844.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"NO 3 SYCAMORE DRIVE, PAIRC NA GCAPAILL, KILWORTH, CORK","NA","24/08/2011","180000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"THE LOFT, COOLNAKILLA, FERMOY, CORK","NA","24/08/2011","320000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"WELL ROAD, DOUGLAS, CORK, CORK","T12","24/08/2011","510000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"12 SANDFIELD TERRACE, MALLOW, CORK","P51","23/08/2011","120000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"14 THE DRIVE, BROADALE, DOUGLAS, CORK","NA","23/08/2011","194000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"5 MOUNT OVAL, ROCHESTOWN, CORK, CORK","T12","23/08/2011","579200.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"NO 35 THE HERMITAGE, MILLSTREET ROAD, MACROOM","P12","23/08/2011","175000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"NO. 25 RED ABBEY COURT, MARGARET STREET, CORK, CORK","T12","23/08/2011","185000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"11 SORRENTA VILLA, OLD BLACKROCK ROAD, CORK, CORK","T12","22/08/2011","295000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"2 ROSEBANK, DOUGLAS ROAD, CORK","T12","22/08/2011","240000.00","FALSE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"21 MARYBOROUGH COURT, MARYBOROUGH HILL, DOUGLAS  CORK, CORK","T12","22/08/2011","270000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"22  MERVUE CRESCENT, BALLYVOLANE, CORK, CORK","T23","22/08/2011","150000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"38 OLD COURT, GREENFIELDS, BALLINCOLLIG, CORK","NA","22/08/2011","264500.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"GURTEENROE, MACROOM, CORK","P12","22/08/2011","96666.66","FALSE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"NEW LINE, CHARLEVILLE, CORK","P56","22/08/2011","10000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"RIVER LANE HOUSE, FARRANASHESHERY, ENNISKEANE, CORK","NA","22/08/2011","282500.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"1 FOREST PARK, KILMONEY, CARRIGALINE, CORK","NA","19/08/2011","172000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"42 HAZELWOOD, GLANMIRE, CORK","T45","19/08/2011","180000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"77 GURRANABRAHER ROAD, CORK, CORK","T23","19/08/2011","99000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"BALLINACLOUGH, ROSSCARBERY, CORK","P85","19/08/2011","170000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"BALLINCOLIE ROAD, BALLYVOLANE, CORK, CORK","T23","19/08/2011","107500.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"CASTLELACK, BANDON, CORK","P72","19/08/2011","95000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"ELISNORE, MODEL FARM ROAD, CORK, CORK","NA","19/08/2011","380000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"GAHANIVE, ARDFIELD, CLONAKILTY, CORK","NA","19/08/2011","120000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"INCHYDONEY ISLAND, INCHYDONEY, CLONAKILTY, CORK","P85","19/08/2011","475000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"15 CHESNUT CRESCENT, CASTLELAKE, CARRIGTWOHILL, CORK","NA","18/08/2011","100000.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN 125 SQ METRES","NO OTHER PROPERTIES"
"17 BEECHFIELD ESTATE, FERMOY, CORK","P61","18/08/2011","75000.00","FALSE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"2 THORNBURY MEADOWS, DUNTAHANE, FERMOY, CORK","P61","18/08/2011","217000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"23 CHESTNUT MEADOWS, BISHOPSTOWN, CORK, CORK","NA","18/08/2011","330000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"26 THE ABBEY, CLASSES LAKE, OVENS, CORK","P31","18/08/2011","90000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"28 CHESTNUT DRIVE, MIDLETON, CORK","P25","18/08/2011","230000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"29 CONVENT ROAD, BLACKROCK, CORK, CORK","T12","18/08/2011","263000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"8 THE AVENUE, BRIDEWOOD, OVENS, CORK","NA","18/08/2011","370000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"APARTMENT D5, HARVEYS DOCK, YOUGHAL, CORK","P36","18/08/2011","110000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"COTTAGE, LEHENAGHMORE, FARMERS CROSS, CORK","T12","18/08/2011","145000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"32 GREENLODGE, MARYBOROUGH WOODS, DOUGLAS, CORK","T12","17/08/2011","195000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"4 LEESDALE, MODEL FARM RD, CORK","T12","17/08/2011","177500.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"92 BANDON ROAD, CORK, CORK","T12","17/08/2011","187500.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"DROMLEIGH SOUTH, BANTRY, CORK","P75","17/08/2011","90000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"101 LESLIE'S ARCH, OLD QUARTER, BALLINCOLLIG, CORK","P31","16/08/2011","200000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"14 ASHMOUNT COURT, SILVERSPRINGS, CORK","T23","16/08/2011","75000.00","FALSE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"2 ASHLEIGH GARDENS, OVENS, CORK","NA","16/08/2011","460000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
