"Address","RoutingKey","Date","Price","FullMarketPrice","VATExclusive","DescriptionofProperty","PropertySizeDesc","OtherPropertiesInThisSale"
"EAST SQUARE, ROSSCARBERY, CO. CORK","P85","10/12/2014","100000.00","FALSE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"INCHAMORE COOLEA, MACROOM, CO CORK","NA","10/12/2014","16000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"KNOCK NA NAUGH, BALLY DESMOND, CORK","NA","10/12/2014","50000.00","FALSE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"MAIN ST, DUNMANWAY, CORK","P47","10/12/2014","65000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"PARKDALE, 21 VICTORIA AVENUE, BLACKROCK ROAD","NA","10/12/2014","200000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"STAGMOUNT, ROCHCHAPEL, CORK","NA","10/12/2014","25000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"THE COMMONS SOUTH, NEWMARKET, CO CORK","P51","10/12/2014","170000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"THE ORCHARDS, 70 BEAUMONT DRIVE, BLACKROCK","NA","10/12/2014","1450000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"UPPER GLENVILLE, GLENVILLE, CORK","P51","10/12/2014","645000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"1 DUNRAVEN DOWNS, BLACKROCK RD, CORK","T12","09/12/2014","178000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"10 ARDKEALE, MOUNT OVAL VILLAGE, ROCHESTOWN","T12","09/12/2014","175000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"127A MERVUE LAWN, BALLYVOLANE, CORK","T23","09/12/2014","250000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"13 THE ORCHARDS, HERONS WOOD, CARRIGALINE","P43","09/12/2014","265000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"14 ARDCAHON CLOSE, COOLKELLURE, LEHENAGHMORE","T12","09/12/2014","167629.96","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN OR EQUAL TO 38 SQ METRES AND LESS THAN 125 SQ METRES","NO OTHER PROPERTIES"
"14 CLUAIN NA GREINE, DROMAHANE, MALLOW","P51","09/12/2014","67500.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"144 MAPLE WOODS, BALLINACURRA, MIDLETON","P25","09/12/2014","81858.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN 125 SQ METRES","NO OTHER PROPERTIES"
"153 KILNAP PLACE, FARRANREE, CORK","T23","09/12/2014","46000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"19 BISHOP STREET, COBH","P24","09/12/2014","30000.00","FALSE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"2 STONEY STEPS, HIGHER OCONNELL ST, KINSALE","P17","09/12/2014","147444.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"3 MAPLE AVE, TANYARD WOOD, MILLSTREET","NA","09/12/2014","77000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"4 THE AVENUE, PRIORY COURT, WATERGRASSHILL","T56","09/12/2014","240000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"41 THE GENOA, HARTYS QUAY, ROCHESTOWN","T12","09/12/2014","130000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"413 RIVER TOWERS, LEE RD, CORK","T23","09/12/2014","95000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"48 TOWER STREET, CORK","T12","09/12/2014","138000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"55 GREAT WILLIAM O'BRIEN ST., BLACKPOOL, CO. CORK","T23","09/12/2014","100000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"6 PAIRC NA FANA, UNION HALL, CORK","P81","09/12/2014","255507.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"7 HARBOUR ROW, COBH","P24","09/12/2014","37500.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"7 KNOCKFREE AVENUE, FAIRHILL","T23","09/12/2014","70000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"7 LIOS CARRA DR, KILLEENS, BLARNEY","NA","09/12/2014","182500.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"95 MANOR HILL, CARRIGROHANE, BALLINCOLLIG","NA","09/12/2014","247000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"97 DEERPARK, FRIARS WALK","T12","09/12/2014","280000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"APT 13, THE MALTHOUSE, HIGHER OCONNELL ST","NA","09/12/2014","105000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"BALLYCURNANE HOUSE, MONEYGOURNEY, DOUGLAS","NA","09/12/2014","495000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"CAHERDUGGAN SOUTH, DONERAILE, MALLOW","NA","09/12/2014","173500.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"CARRIGDUFF, MALLOW, CO CORK","P51","09/12/2014","70000.00","FALSE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"COMBERMERE LODGE, GLOUNTHAUNE","T45","09/12/2014","140000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"COOMKEEN DURRUS, BANTRY, CO CORK","NA","09/12/2014","75000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"KILNAGURTEEN, MACROOM","P12","09/12/2014","176000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"OLD CHAPEL, BANDON, CO CORK","P72","09/12/2014","95000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"SERONA  THE ORCHARD, FARRANLEA PARK, MODEL FARM ROAD","NA","09/12/2014","290000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"1 THE SPIRES, INNISHANNON, CORK","T12","08/12/2014","455000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"18 PARCHMENT SQ, MODEL FARM RD, CORK","T12","08/12/2014","95000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"23 ROCHESTOWN RISE, ROCHESTOWN RD, CORK","T12","08/12/2014","430000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"33 MANOR PARK, MALLOW, CORK","P51","08/12/2014","112500.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"39 OAK DR, RUSHBROOKE LINKS, COBH","P24","08/12/2014","156000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"4 6 7 9 AN CLACHAN, KILCROHANE, BANTRY","NA","08/12/2014","240000.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN OR EQUAL TO 38 SQ METRES AND LESS THAN 125 SQ METRES","NO OTHER PROPERTIES"
"4 FRIAR MEWS, CORK","P36","08/12/2014","64700.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"51 CLUAIN AN OIR, BELGOOLY, CORK","P17","08/12/2014","200000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"51 FOXWOOD, GARRYDUFF, ROCHESTOWN","T12","08/12/2014","235000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"60 WOODLANDS, CLONAKILTY, CORK","P85","08/12/2014","255000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"7 ARDFIELD RD, ARDFIELD, GRANGE DOUGLAS","T12","08/12/2014","239000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"BISHOPS ISLANDS, WATERGRASSHILL, CORK","NA","08/12/2014","342700.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"DESERT, BARTLEMY, RATHCORMAC","NA","08/12/2014","148500.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN OR EQUAL TO 38 SQ METRES AND LESS THAN 125 SQ METRES","NO OTHER PROPERTIES"
"DUN AN OIR, BALLYNOE, WHITES CROSS","NA","08/12/2014","325000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"GEASHILL, CHURCH HILL, INNISHANNON","T12","08/12/2014","90000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"GLENRIVER COTTAGE, COOLROEMORE, BANTEER","P51","08/12/2014","130000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"MAXVILLE, HIGHFIELD AVE, COLLEGE RD","NA","08/12/2014","200000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"WESTON, NEWMARKET RD, KANTURK","P51","08/12/2014","140000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"94 UPPER DOYLE ROAD, TURNERS CROSS, CORK","NA","06/12/2014","221000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"FARRANAGARK, KILBRITTAIN","P72","06/12/2014","550000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"1 KILCORAN PARK, YOUGHAL, CORK","P36","05/12/2014","137500.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"1 ROCKBORO TERRACE, OLD BLACKROCK RD, CORK","T12","05/12/2014","240000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"1 STATION RD, BALLINCOLLIG, CORK","P31","05/12/2014","115000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"1 THE HAWTHORNS, SKIBBEREEN, CORK","P81","05/12/2014","160000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"1 WHITETHORN GROVE, KNOCKBROGAN, BANDON","NA","05/12/2014","156000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"10 THE ARCHES, OMAHONY AVE, BANDON","NA","05/12/2014","94000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"12 ELIZABETH TERRACE, ALBERT RD, CORK","T12","05/12/2014","94000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"12 THE CLOISTERS, ARDCASHEL WATERGRASSHILL, CORK","NA","05/12/2014","140000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"123 COOPERS GRANGE, OLD QUARTER, BALLINCOLLIG","P31","05/12/2014","200000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"13 MEADOWVIEW, CASTLEHEIGHTS, CARRIGALINE","NA","05/12/2014","285000.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","LESS THAN 38 SQ METRES","NO OTHER PROPERTIES"
"14 MEADOWVIEW, CASTLEHEIGHTS, CARRIGALINE","NA","05/12/2014","285000.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","LESS THAN 38 SQ METRES","NO OTHER PROPERTIES"
"15 BROOKLODGE SQ, GLANMIRE, CORK","T45","05/12/2014","80000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"17 DEVALERA STREET, YOUGHAL, COUNTY CORK","NA","05/12/2014","51000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"17 THE MOORINGS, MILLERD ST, CORK","T12","05/12/2014","75000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"18 THE COURTYARD, JACOBS ISLAND, BALLINURE","NA","05/12/2014","210000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"2 ORCHARD COURT, ROCKY RD, MIDLETON","P25","05/12/2014","147000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"20 COOLBAWN COURT, MIDLETON, CORK","P25","05/12/2014","92500.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"20 GREENHILLS COURT SOUTH, DOUGLAS RD, CORK","T12","05/12/2014","125000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"29 AN FEADAN, CUL ARD, CARRIGTWOHILL","T45","05/12/2014","182000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"29 BALLYNOE MEWS, COBH, CORK","P24","05/12/2014","80000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"3 NEWMANS MALL, KINSALE, CORK","P17","05/12/2014","120000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"30 ROWAN COURT BALLEA WOODS, CARRIGALINE, CORK","P43","05/12/2014","194000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"4 THE CRESCENT, CHARLEVILLE, CO. CORK","P56","05/12/2014","100000.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN OR EQUAL TO 38 SQ METRES AND LESS THAN 125 SQ METRES","NO OTHER PROPERTIES"
"40 BELLFLOWER CLOSE, FOREST HILL, CARRIGALINE","P43","05/12/2014","185021.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN OR EQUAL TO 38 SQ METRES AND LESS THAN 125 SQ METRES","NO OTHER PROPERTIES"
"42 WOODLAND DRIVE, COLLEGE WOOD, MALLOW","P51","05/12/2014","140969.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN OR EQUAL TO 38 SQ METRES AND LESS THAN 125 SQ METRES","NO OTHER PROPERTIES"
"49 CARRIGAMARRA, BALLINCOLLIG, CORK","P31","05/12/2014","195000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"54 CARRIGDHOUN, WATERPARK, CARRIGALINE","P43","05/12/2014","178000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"6 HAZELWOOD LAWN, GLANMIRE, CORK","T45","05/12/2014","145000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"8 THE LAURELS DUN AN OIR, KANTURK, CORK","P51","05/12/2014","79000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"9 THE SIDINGS, SESKIN, BANTRY","P75","05/12/2014","170000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"AN GRIANAIN, RINGACOLTIG, COBH","NA","05/12/2014","345000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"APT 408 ALLINS QUAY, YOUGHAL, CORK","NA","05/12/2014","61500.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"COOLYRAHILLY, KINSALE, CORK","P17","05/12/2014","166000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"CURRAGH, CLOONABRO EAST, DROMINAGH","NA","05/12/2014","120000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"FOXHILL, BALLINTEOSIG, MOUNT UNIACKE","NA","05/12/2014","222500.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"GLENCARNEY, ROCKCHAPEY, MALLOW","NA","05/12/2014","67500.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"LISCAHANE, MILLSTREET, CO CORK","P51","05/12/2014","155500.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"PIER HEAD COTTAGE, HARE ISLAND EAST, HARE ISLAND","NA","05/12/2014","300000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"TEMPLEMARTIN, BANDON, COUNTY CORK","P72","05/12/2014","110000.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN 125 SQ METRES","NO OTHER PROPERTIES"
"THE BUNGALOW, WEAVERS POINT, CROSSHAVEN","NA","05/12/2014","410000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"WESTBOURNE HOUSE, DERRAGH, DUNMANWAY","NA","05/12/2014","175000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"WINDY HEIGHTS, TIVOLI, CORK","T23","05/12/2014","437500.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"10 EASTVILLE, VICTORIA ROAD","NA","04/12/2014","125000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"14 CENTENARY ROW, OLD YOUGHAL RD, CORK","T23","04/12/2014","90500.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"22 ROSEMOUNT, KILCULLY, CORK","T23","04/12/2014","380000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"33 CASTLEBROOK, CONNA, CORK","P51","04/12/2014","125000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"52 CASTLE OAKS, CASTLE RD, BANDON","NA","04/12/2014","140000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"7 MCSWINEYS VILLAS, CORK, CORK","T23","04/12/2014","120000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"7 RONAYNS COURT, ROCHESTOWN RD, DOUGLAS","NA","04/12/2014","160000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"8 THE VILLAGE MOORINGS, BALTIMORE, CO CORK","P81","04/12/2014","135000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"91 PAIRE NA GCAPALL, KILWORTH, FERMOY","NA","04/12/2014","150000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"APARTMENT 1, CHARLESTON MALTINGS, BAILICK RD  MIDLETON","P25","04/12/2014","90000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"APT 8, LONG QUAY APTS, LONG QUAY","P85","04/12/2014","85000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"BELLMOUNT UPPER, CROOKSTOWN","P14","04/12/2014","197000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"GLOUNAGLOUGH, RYLANE, CO CORK","P32","04/12/2014","60000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"KARELLEN, BALLYVINITER LOWER, MALLOW","P51","04/12/2014","140000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"KNOCKBROWN, BANDON, CO CORK","P72","04/12/2014","125000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"LIBRARY, GOLF LINKS ROAD, YOUGHAL","P36","04/12/2014","207000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"MAIN HOUSE, MAUGHANACLEA, KEALKILL","NA","04/12/2014","245000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"OLD BARRACK RD, BANTRY, CO CORK","P75","04/12/2014","35000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"PANGUR BáN, WOODFIELD, CLONAKILTY","NA","04/12/2014","365000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"PARK, YOUGHAL, CORK","P36","04/12/2014","300000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"SIRIUS HOUSE, MAIN ST, PASSAGE WEST","T12","04/12/2014","120000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"'SAOIRSE', ST ANNE'S, BANDON","P72","03/12/2014","29000.00","FALSE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"14 JOE REID PLACE, COBH","P24","03/12/2014","82000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"2 BEAUMONT COTTAGES, BALLINTEMPLE, CORK","NA","03/12/2014","140000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"2 WOODLAND MEWS, BANDON, CORK","P72","03/12/2014","140000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"23 CHURCHFIELD AVE, CORK, CORK","NA","03/12/2014","6000.00","FALSE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"2A LEASELANDS, MALLOW, COUNTY CORK","P51","03/12/2014","249500.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"4 CHARLEVILLE ROAD, NEWMARKET, CO CORK","P51","03/12/2014","40000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"59 FERNWOOD CRESCENT, LEHENAGHMORE, CORK","T12","03/12/2014","196000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"6 WALSHES PLACE, LEITRIM ST, CORK","NA","03/12/2014","40000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"7  ASHDALE, CLOYNE","P25","03/12/2014","160000.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN OR EQUAL TO 38 SQ METRES AND LESS THAN 125 SQ METRES","NO OTHER PROPERTIES"
"82 SPRING LANE, BLACKPOOL, CORK","T23","03/12/2014","50000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"97 SHAMROCK DR, MUSKERRY EAST, BALLINCOLLIG","NA","03/12/2014","195000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"ARDNAGEEHY, WATERGRASSHILL, CORK","T56","03/12/2014","331000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"BALLYHEADA, BALLINHASSIG, CO CORK","T12","03/12/2014","100000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"COLUMBINE, DOUGLAS ROAD, CORK","T12","03/12/2014","300000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"CURRYMOUNT, BUTTEVANT, CO CORK","P51","03/12/2014","40000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"HILLVIEW, CLONBOUIG, KILBRITTAIN","NA","03/12/2014","267000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"KERRY LANE, CHURCH TOWN, MALLOW","NA","03/12/2014","62500.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"MALIN 5, HARVEYS DOCK, YOUGHAL","P36","03/12/2014","65000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"THE OLD RECTORY, BLACKROCK ROAD","T12","03/12/2014","2000000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"1 SMITHGROVE TERRACE, WELLINGTON ROAD, CORK","NA","02/12/2014","145000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
