"Address","RoutingKey","Date","Price","FullMarketPrice","VATExclusive","DescriptionofProperty","PropertySizeDesc","OtherPropertiesInThisSale"
"38 THE COURT, HARBOUR HEIGHTS, PASSAGE WEST, CORK","T12","17/12/2010","182000.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN OR EQUAL TO 38 SQ METRES AND LESS THAN 125 SQ METRES","NO OTHER PROPERTIES"
"58 CURRAGH WOODS, FRANKFIELD, CORK, CORK","T12","17/12/2010","206000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"71 EAGLE VALLEY, SARSFIELD RD, WILTON CORK, CORK","NA","17/12/2010","227000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"ARDAHILL, KILCROHANE, BANTRY, CORK","P75","17/12/2010","147000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"BALLINTLEA, DONERAILE, CORK","NA","17/12/2010","100000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"BARNAGEARAGH, BANTRY, CORK","P75","17/12/2010","260000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"KNOCKNAHORGAN, RATHCOONEY, GLANMIRE, CORK","NA","17/12/2010","65000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"SHRONE, GLENGARRIFF, CORK","P75","17/12/2010","90000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"1 BIRCHVALE, KILBRITTAIN ROAD, BANDON, CORK","NA","16/12/2010","180000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"1 THE RISE, GREENVALLY  DONNYBROOK, DOUGLAS, CORK","NA","16/12/2010","220000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"10 ST PATRICK'S HILL, CORK, CORK","T23","16/12/2010","120000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"10 THE PINNACLES, MIDLETON, CORK","P25","16/12/2010","370000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"10 THE WILLLOWS, GORT AN OIR, CASTLEMARTYR, CORK","P25","16/12/2010","260000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"11 COIS BHAILE, RATHCORMAC, CORK","P61","16/12/2010","85000.00","FALSE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"11 ST PATRICK'S HILL, CORK, CORK","P72","16/12/2010","160000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"11A ST PATRICK'S HILL, CORK, CORK","T23","16/12/2010","50000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"17 SUMMERHILL NORTH, ST. LUKES, CORK, CORK","NA","16/12/2010","195000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"28 ST PATRICK'S HILL, CORK, CORK","T23","16/12/2010","250000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"30 THE VIEW, PRIORY COURT, WATERGRASSHILL, CORK","T56","16/12/2010","218000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"34  HILLCOURT DRIVE, COBH, CORK","P24","16/12/2010","130000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"38 CHOIS CHUAIN, GLOUNTHAUNE, CORK","NA","16/12/2010","465000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"4  ABBOTTSWOOD AVENUE, MONASTERY ROAD, ROCHESTOWN ROAD, CORK","T12","16/12/2010","305000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"45 BLACKROCK GROVE, EDEN, BLACKROCK, CORK","T12","16/12/2010","159000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"AHERLA, AHERLA MOR, CORK","NA","16/12/2010","167000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"BALLYSHONACK, KILODRRERY, CORK","NA","16/12/2010","91000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"CAHERNACRIN, MODEL FARM ROAD, CORK","T12","16/12/2010","560000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"EMMET PLACE  DRAWBRIDGE STREET, PERRY STREET &AMP; LAVITTS QUAY, CORK, CORK","NA","16/12/2010","2074368.92","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"HAZELGROVE, CHURCH BAY, CROSSHAVEN, CORK","P43","16/12/2010","160000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"MELLEFONSTOWN, BARTLEMY, CORK","NA","16/12/2010","75000.00","FALSE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"NO. 4  WATERPARK AVENUE, WATERPARK, CARRIGALINE, CORK","P43","16/12/2010","154185.02","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN OR EQUAL TO 38 SQ METRES AND LESS THAN 125 SQ METRES","NO OTHER PROPERTIES"
"10  THE GREEN, HERONS WOOD, CARRIGALINE, CORK","P43","15/12/2010","186000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"3  GLEANN ROS, ARD NA GLEANN  LYRE, BANTEER, CORK","NA","15/12/2010","140969.17","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN 125 SQ METRES","NO OTHER PROPERTIES"
"3 PRIORY COURT LAWN, WATERGRASSHILL, CORK","T56","15/12/2010","180000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"31 TOWNSEND PLACE, GREENMOUNT CORK, CORK","T12","15/12/2010","36283.33","FALSE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"58 ROS GEAL, PROSPECT LAWN, DUNMANWAY, CORK","NA","15/12/2010","212500.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN OR EQUAL TO 38 SQ METRES AND LESS THAN 125 SQ METRES","NO OTHER PROPERTIES"
"BALLYMACREDMOND, BUTLERSTOWN, BANDON, CORK","NA","15/12/2010","250000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"FANISK, KILLEAGH, CORK","P36","15/12/2010","215000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"FARNAHOE, CHURCH HILL, INNISHANNON, CORK","NA","15/12/2010","400000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"HARMONY, 16 LINDEN AVENUE, BEAUMOUNT, CORK","NA","15/12/2010","270000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"HYDRO LODGE, ST. ANNE'S ROAD, TOWER  BLARNEY, CORK","NA","15/12/2010","273000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"15A SHEARES PARK, GLASHEEN ROAD, CORK CITY, CORK","T12","14/12/2010","350000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"3 BARR NA SRAIDE, SLEAVEEN ROAD, MACROOM, CORK","P12","14/12/2010","125000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"3 COIS CAOL, MARKET STREET, SKIBBEREEN, CORK","NA","14/12/2010","190000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"54 SHANOWEN, RATHCORMAC, COUNTY CORK, CORK","P61","14/12/2010","120704.84","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN OR EQUAL TO 38 SQ METRES AND LESS THAN 125 SQ METRES","NO OTHER PROPERTIES"
"7 HORSEHEAD, PASSAGE WEST, CORK","T12","14/12/2010","882049.25","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN 125 SQ METRES","NO OTHER PROPERTIES"
"8 CHESTNUT CRESCENT, CARRIGTWOHILL, CORK","T45","14/12/2010","387665.19","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN 125 SQ METRES","NO OTHER PROPERTIES"
"9 MAPLE CLOSE, CASTLELAKE, CARRIGTWOHILL  CORK., CORK","T45","14/12/2010","268800.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN 125 SQ METRES","NO OTHER PROPERTIES"
"DENIS QUAY, KINSALE, CORK","P17","14/12/2010","850000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"GURRANAGAPPAL, CLONDROHID, MACROOM, CORK","NA","14/12/2010","262000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"INISFAIL, CROSS DOUGLAS ROAD, CORK","T12","14/12/2010","620000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"LISCAHANE, LEESLANE, BALLINLOUGH  CORK, CORK","NA","14/12/2010","190000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"NO.52 WILLISON MEADOWS, BLARNEY, CORK","T23","14/12/2010","221500.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"ROSEWELL, 3 ST JOHNS HILL, KINSALE, CORK","NA","14/12/2010","250000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"15 CORK STREET, KINSALE, CORK","P17","13/12/2010","180000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"22 WILLOWGROVE, COOLROE HEIGHTS, BALLINCOLLIG, CORK","P31","13/12/2010","205000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"33 MITCHELLS COURT, KERRY, PIKE, CORK","T23","13/12/2010","431700.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN 125 SQ METRES","NO OTHER PROPERTIES"
"34 LISHEEN FIELDS, OVENS, CORK","P31","13/12/2010","306167.39","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN 125 SQ METRES","NO OTHER PROPERTIES"
"3, MELROSE, BOREENMANNA RD., CORK","T12","13/12/2010","383000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"4 LIOS CARA GROVE, RAHPEACON, KILLEENS, CORK","NA","13/12/2010","176211.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN OR EQUAL TO 38 SQ METRES AND LESS THAN 125 SQ METRES","NO OTHER PROPERTIES"
"48 CHAPEL ROAD, BALLYCOTTON, CORK","P25","13/12/2010","205000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"502 THE HERON, JACOBS ISLAND, BALLINURE, CORK","NA","13/12/2010","284140.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN OR EQUAL TO 38 SQ METRES AND LESS THAN 125 SQ METRES","NO OTHER PROPERTIES"
"526 THE HERON, JACOBS ISLAND, BALLINURE, CORK","NA","13/12/2010","303964.75","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN OR EQUAL TO 38 SQ METRES AND LESS THAN 125 SQ METRES","NO OTHER PROPERTIES"
"9 ARDKILLY RIDGE, SANDYCOVE, KINSALE, CORK","P17","13/12/2010","400000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"BALLINLA, FREEMOUNT, CHARLEVILLE, CORK","NA","13/12/2010","275000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"BUGATIA, ROSSCARBERY, CORK","NA","13/12/2010","255000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"COOLE UPPER, COOLAGOWN, FERMOY, CORK","NA","13/12/2010","378000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"KILLINEAR, SUNNOCK PARK, BOREENMANNA RD., CORK","NA","13/12/2010","200000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"NO. 64 CHURCH VIEW, STATION ROAD, BALLINCOLLIG, CORK","P31","13/12/2010","257000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"THE CLOISTERS, 2 FRIAR STREET, KINSALE, CORK","NA","13/12/2010","455000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"6 FR. SEXTON PARK, BALLINCOLLIG, CORK","P31","12/12/2010","160000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"113 DEERPARK, FRIARS WALK, CORK, CORK","T12","10/12/2010","242000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"12 ARDKILLY RIDGE, SANDYCOVE, KINSALE, CORK","P17","10/12/2010","315000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"13 ASHMORE, CASTLEPARK, ST. JOSEPH'S RD  MALLOW, CORK","NA","10/12/2010","210000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"18 OAKVIEW LAWN, DOUGLAS, CORK","T12","10/12/2010","270000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"2 HAZEL COURT, CASTLELAKE, CARRIGTWOHILL, CORK","T45","10/12/2010","187500.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"20 WYNDGATES, MARYBOROUGH RIDGE, DOUGLAS, CORK","T12","10/12/2010","335000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"29 GORTNACLOHY HEIGHTS, SKIBBEREEN, CORK","P81","10/12/2010","165000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"4 BUXTON HILL, SUNDAYS WELL, CORK","T23","10/12/2010","230000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"4 MOUNT PLEASANT, YOUGHAL, CORK","P36","10/12/2010","100000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"5 DERRYNANE ROAD, TURNERS CROSS, CORK, CORK","T12","10/12/2010","142000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"APARTMENT 7F, INCHYDONEY ISLAND, INCHYDONEY, CORK","NA","10/12/2010","272500.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"DROMLEIGH, MITCHELSTOWN, CORK","P67","10/12/2010","45000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"RAVENSDALE, CHURCH ROAD, DOUGLAS, CORK","NA","10/12/2010","207000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"10 BROOKVALE, BALLYVOLANE, CORK","T23","09/12/2010","215000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"10 WESTBURY ESTATE, SARSFIELD ROAD, WILTON, CORK","NA","09/12/2010","90000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"34 SIDNEY PARK, CORK., CORK","T23","09/12/2010","206000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"4 GLEANN DARA CRESCENT, GRENAGH, CORK","NA","09/12/2010","269001.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN 125 SQ METRES","NO OTHER PROPERTIES"
"52 DROIMNEACH, BWEENG, MALLOW, CORK","P51","09/12/2010","140000.00","FALSE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"7 MILLBROOK CLOSE, MILL ROAD, MIDLETON, CORK","NA","09/12/2010","185000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"BALTEEN, GOLEEN, CORK","NA","09/12/2010","237885.46","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN 125 SQ METRES","NO OTHER PROPERTIES"
"BREENYBEG, KEALKIL, BANTRY, CORK","P75","09/12/2010","310000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"NO. 4 MOSSGROVE, CLASSES LAKE, BALLINCOLLIG, CORK","NA","09/12/2010","340000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"3, BALLINACUBBY, KINSALE, CORK","P17","08/12/2010","135000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"4 THE CRESCENT, HIGHFIELD PARK, BALLINCOLLIG, CORK","NA","08/12/2010","273832.59","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN OR EQUAL TO 38 SQ METRES AND LESS THAN 125 SQ METRES","NO OTHER PROPERTIES"
"6 FARM LANE  MANOR FARM, LEHANAGHBEG  TOGHER, CORK, CORK","NA","08/12/2010","227273.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN OR EQUAL TO 38 SQ METRES AND LESS THAN 125 SQ METRES","NO OTHER PROPERTIES"
"6 FOUR WINDS, FEATHERBED LANE, KINSALE, CORK","P17","08/12/2010","230000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"BALLYNAMONGAREE, GLANWORTH, CORK","P51","08/12/2010","50000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"1 CASTLEHEIGHTS, MALLOW, CORK","P51","07/12/2010","227500.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"12 GORTNACLOHY HEIGHTS, SKIBBEREEN, CORK","P81","07/12/2010","170000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"134 DUN EOIN, CARRIGALINE, CO. CORK, CORK","P43","07/12/2010","200000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"14 AYLESBURY AVENUE, BALLINCOLLIG, CORK, CORK","P31","07/12/2010","17500.00","FALSE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"141 THE QUADRANTS, BALLINCOLLIG TOWN CENTRE, BALLINCOLLIG, CORK","NA","07/12/2010","172500.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"23 FIRGROVE, HERONS WOOD, CARRIGALINE, CORK","P43","07/12/2010","214000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"23 THE CLOSE, COOLROE MEADOWS, BALLINCOLLIG, CORK","P31","07/12/2010","257000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"27 ARDFIELD CRESCENT, GRANGE, DOUGLAS, CORK","T12","07/12/2010","235000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"28 SOMMERVILLE, REEVES WOOD, DOUGLAS, CORK","NA","07/12/2010","205000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"47 BRACKEN COURT, DONNYBROOK, DOUGLAS, CORK","T12","07/12/2010","170000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"48  BEECHER STREET, MALLOW, CORK","P51","07/12/2010","65000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"5 GLENCOO GARDENS, BALLINLOUGH, CORK, CORK","T12","07/12/2010","340000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"64 SARSFIELD'S TERRACE, RICHMOND HILL, CORK, CORK","NA","07/12/2010","73000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"7 ST GERARDS PLACE, ROCHESTOWN, CORK","NA","07/12/2010","155000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"AVONDALE, SCHOOL AVENUE, GLASHEEN ROAD, CORK","T12","07/12/2010","275000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"CARRIGDANGAN, KILMICHAEL, MACROOM, CORK","NA","07/12/2010","98000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"GLEBE LANE, FERMOY ROAD, GLANWORTH, CORK","NA","07/12/2010","60000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"1  THE MANOR, CRAWFORD WOODS, CHURCH HILL  GLANMIRE, CORK","NA","06/12/2010","484750.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN 125 SQ METRES","NO OTHER PROPERTIES"
"12 DUNVALE LAWN, FRANKFIELD, DOUGLAS, CORK","NA","06/12/2010","245000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"14  THE ORCHARD, MODEL FARM ROAD, CORK CITY, CORK","T12","06/12/2010","238500.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"19 PRIMROSE COURT, CARRIGALINE, CORK","P43","06/12/2010","185000.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN OR EQUAL TO 38 SQ METRES AND LESS THAN 125 SQ METRES","NO OTHER PROPERTIES"
"20 MANOR GREEN, GRANGE MANOR, OVENS, CORK","P31","06/12/2010","257500.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"20 ORCHARD COURT, ORCHARD ROAD, VICTORIA CROSS, CORK","NA","06/12/2010","228000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"23 CAPWELL AVENUE, TURNERS CROSS, CORK","NA","06/12/2010","205000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"25 THE ORCHARDS, CLANCY TERRACE, CHARLEVILLE, CORK","P56","06/12/2010","200000.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN OR EQUAL TO 38 SQ METRES AND LESS THAN 125 SQ METRES","NO OTHER PROPERTIES"
"26 THE SEASONS, CORK ROAD, CARRIGALINE, CORK","P43","06/12/2010","189400.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN OR EQUAL TO 38 SQ METRES AND LESS THAN 125 SQ METRES","NO OTHER PROPERTIES"
"30 COPPERHILL, BROOMFIELD, MIDLETON, CORK","P25","06/12/2010","123340.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","LESS THAN 38 SQ METRES","NO OTHER PROPERTIES"
"31 WYCHERLEY TERRACE, COLLEGE ROAD, CORK, CORK","T12","06/12/2010","105000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"41 LOWER GLANMIRE ROAD, CORK, CORK","T23","06/12/2010","70000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"5 COOLINE DRIVE, BALLYVOLOON, COBH, CORK","P24","06/12/2010","228414.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","LESS THAN 38 SQ METRES","NO OTHER PROPERTIES"
"55 LIOS NA GREINE, SOUTH DOUGLAS ROAD, CORK","T12","06/12/2010","150000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"APT 1 PARK MEWS, CHARLEVILLE, CORK","P56","06/12/2010","185000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"BALLYMACROWN, BALTIMORE, WEST CORK, CORK","NA","06/12/2010","180000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"BEACH, BANTRY, CORK","P75","06/12/2010","202500.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"BELVEDERE LODGE, TIVOLI, CORK, CORK","T23","06/12/2010","250000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"CARRIGEEN, BALLINACARRIGA, DUNMANWAY, CORK","NA","06/12/2010","177000.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN OR EQUAL TO 38 SQ METRES AND LESS THAN 125 SQ METRES","NO OTHER PROPERTIES"
"DROMLEIGH SOUTH, BANTRY, CORK","P75","06/12/2010","155000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"NO. 10 WOODBOROUGH, KERRY ROAD, TOWER  BLARNEY, CORK","T23","06/12/2010","470000.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN 125 SQ METRES","NO OTHER PROPERTIES"
